"","0 zero a","1 control a","2 control a","3 control a","4 control a","5 control a","6 control a","7 control a","8 control a","9 control a","10 control a","11 control a","12 control a","13 control a","0 zero b","1 control b","2 control b","3 control b","4 control b","5 control b","6 control b","7 control b","8 control b","9 control b","10 control b","11 control b","12 control b","13 control b","0 zero c","1 control c","2 control c","3 control c","4 control c","5 control c","6 control c","7 control c","8 control c","9 control c","10 control c","11 control c","12 control c","13 control c","0 zero d","1 control d","2 control d","3 control d","4 control d","5 control d","6 control d","7 control d","8 control d","9 control d","10 control d","11 control d","12 control d","13 control d","1 drought a","2 drought a","3 drought a","4 drought a","5 drought a","6 drought a","7 drought a","8 drought a","9 drought a","10 drought a","11 drought a","12 drought a","13 drought a","1 drought b","2 drought b","3 drought b","4 drought b","5 drought b","6 drought b","7 drought b","8 drought b","9 drought b","10 drought b","11 drought b","12 drought b","13 drought b","1 drought c","2 drought c","3 drought c","4 drought c","5 drought c","6 drought c","7 drought c","8 drought c","9 drought c","10 drought c","11 drought c","12 drought c","13 drought c","1 drought d","2 drought d","3 drought d","4 drought d","5 drought d","6 drought d","7 drought d","8 drought d","9 drought d","10 drought d","11 drought d","12 drought d","13 drought d"
"AT2G40390",3.47368302344259,3.44632240704335,3.51101253926794,3.46415852925828,3.46440688552961,3.40702637415934,3.39811774711905,3.46705771101347,3.39347111739513,3.4625235396672,3.44987827052509,3.39165775425291,3.4277536526548,3.33908036027321,3.43692137342853,3.48159602759313,3.43353369931591,3.42123676656056,3.48105347648882,3.39654313354846,3.45958899496684,3.48538818303552,3.39316904844292,3.40554314883892,3.4407130574858,3.43078036164101,3.40382669245772,3.37889998887171,3.42341681675408,3.47699078329212,3.46034940530761,3.52406367577721,3.44104518642586,3.46023143686723,3.45077576445,3.42669414420365,3.36794411555096,3.38663163288623,3.4346015417013,3.47300756791617,3.49130156081388,3.45873633442204,3.37116851549843,3.4632562441222,3.44735437778899,3.42618422994096,3.42028027320536,3.44824022521607,3.42334958049936,3.45508387343935,3.36574851962089,3.43790683909191,3.39128655811118,3.41244282477561,3.39859663641581,3.46021832866727,3.48060119465562,3.45497862964842,3.46502105689144,3.4330395547743,3.46873969823736,3.46945622873353,3.42453248108086,3.40657748521744,3.37615144222452,3.295583449531,3.28961760207848,3.21993207531369,3.23841085404607,3.45754176240781,3.40835861561096,3.46858331700683,3.41750150076256,3.47938579263674,3.47737943338361,3.45656962245875,3.38077100018169,3.38458864395918,3.33126093329457,3.33141859783481,3.26040510412631,3.21353081508825,3.47800105583793,3.42286538694173,3.40408565397279,3.4906214709932,3.45499178554215,3.44073963061495,3.48105347648882,3.42578153870353,3.40949955849858,3.33718300620645,3.28469623534912,3.3310172360181,3.23766466672887,3.50761706680431,3.5215784556318,3.47169472112269,3.49291709222293,3.49015934028372,3.45857886504748,3.35781940623311,3.34118877247874,3.27431534193428,3.28680428084074,3.31110198816225,3.19336804765249,3.18682062802273
"AT2G35760",3.49137853191691,3.52531721225445,3.56319474656354,3.54835030702595,3.58029022917285,3.54971845067187,3.52297221234533,3.52985841864051,3.48120851191116,3.48914470096308,3.45242411437828,3.52740819294853,3.47778092851619,3.45660904628039,3.53294028837287,3.60263503246834,3.53144384598003,3.55527627019764,3.6131544284313,3.44901984968297,3.48710041282453,3.55645394044368,3.50156652982549,3.47144761637739,3.53282810901925,3.51499329658286,3.45429435780519,3.53124420299953,3.58620028282573,3.55763065014295,3.54042410464466,3.55328676916625,3.57178600899514,3.56009128200093,3.51646907052881,3.52252033065658,3.45885442517455,3.53412387209939,3.43827954252292,3.50754095722971,3.43497509988555,3.4749162126978,3.51731349258446,3.4922634045669,3.58696885555474,3.56188819528803,3.56121614280423,3.52912128839622,3.4662355621504,3.56308489529323,3.52263331434871,3.56168050340077,3.56105724828144,3.58172482909023,3.53961791840677,3.46784027458716,3.581544075724,3.58808495853398,3.59260055212334,3.59081756331295,3.54342164334886,3.56496342060955,3.58571971686577,3.57151906345367,3.54250570147826,3.64416777825321,3.62566793568841,3.60396454130131,3.65006371695997,3.52521696940832,3.65522587354737,3.61540452587803,3.54292661184783,3.61120779765445,3.56850643746617,3.59112884762767,3.6131544284313,3.64005401056142,3.52944617186991,3.64435239152698,3.69557073864723,3.68448214423812,3.5543801062302,3.61600474407973,3.63623018165193,3.54791864119158,3.56714383189377,3.6296830111248,3.5915597458278,3.60169651648096,3.62962473242502,3.5085680978615,3.68682544714456,3.6521078453409,3.67957017716414,3.57342300328743,3.56659599381488,3.57822624424842,3.60160144283495,3.5669977620791,3.60057900524824,3.57115496718662,3.59662510848931,3.65062671542609,3.53498291930587,3.62904181590898,3.57062079305842,3.565158451877
"AT5G45490",3.70456215004913,3.54707960672864,3.60901025994674,3.59570654014585,3.74449481477802,3.61678112654751,3.55845132716222,3.63169800559575,3.67967150780797,3.73902717439587,3.72084754980768,3.67046647355945,3.59744774458941,3.66902676550963,3.7367347444912,3.65631330485,3.58241148542132,3.69135549193106,3.69196958764581,3.71537724576391,3.7014603412229,3.66739260066711,3.69482448921259,3.6284819943839,3.6330591539941,3.60792206726114,3.71782445448764,3.54165112334852,3.66446008474294,3.71655198504929,3.65778861114768,3.69249415329841,3.67023984317327,3.61566347416051,3.64397160076162,3.63787682922649,3.74721551211897,3.68738548218191,3.66139617831478,3.7878398889244,3.71704574868684,3.63416341603692,3.7474196262855,3.73546802106083,3.66769914760599,3.7074806170745,3.66482413162698,3.65191274464578,3.62271955215418,3.67259506081657,3.67649309384177,3.66955973833063,3.65981041662132,3.63232638751383,3.68792291136682,3.75112089575175,3.55700564261901,3.56957615401711,3.70066165415274,3.69188028087651,3.67305885714924,3.69113211957381,3.64361379664626,3.55862275296213,3.70486090080165,3.43821299540003,3.4589593866181,3.4130388845961,3.36943856475376,3.59044632882778,3.40635979180773,3.56116725404573,3.72388616130114,3.62799197228757,3.63153504707744,3.66184079130537,3.55633131130382,3.60875011461794,3.49616830946604,3.4635178341287,3.49234032437183,3.30052352271748,3.63864153315955,3.51528352522747,3.594166328051,3.53698537579194,3.60796939705819,3.60496086950378,3.65477921695952,3.58725696480092,3.60062657655569,3.56719251854568,3.42075186326705,3.42453248108086,3.33524027087093,3.57498550872127,3.63715810156937,3.60544692278624,3.64226257461206,3.59632693612744,3.56831185830314,3.66243339556135,3.70993022108854,3.46978180680686,3.52967104834778,3.47355315270687,3.41479853312277,3.49868488746961
"AT3G55120",3.46650966383229,3.46859634942349,3.44434902406422,3.5331023098192,3.49661573802969,3.56582867084268,3.58940396668385,3.42122329922514,3.37327235180331,3.32277903395914,3.28157214784906,3.49040326104937,3.38650747965432,3.38043855324278,3.43577525614841,3.53747002499688,3.48582608929515,3.45010269635488,3.55487122392245,3.3460349715098,3.54176261877273,3.51159454153741,3.40484863867524,3.39865135650081,3.44055360843161,3.52181712213454,3.36941064531651,3.43234479515608,3.58326633735687,3.5419731977339,3.48665002302106,3.57974736146619,3.51106315748246,3.57181027432255,3.48269342376915,3.53146879941018,3.34127418369217,3.43017820443783,3.3196872928714,3.41452795762129,3.4563724871892,3.42294609715383,3.43061981095978,3.57960256223814,3.49285301829179,3.4851434128081,3.51446316313872,3.53265359046293,3.48722906980423,3.57376229557632,3.37235317161294,3.53483355653103,3.37413529095859,3.45726595141918,3.36766460744867,3.46266749312812,3.48904191287623,3.57579637532908,3.4332265482899,3.50149010037524,3.5699285005547,3.58130303600264,3.64511367166792,3.46523007686422,3.52928373927821,3.60232622118612,3.69194726147176,3.66366341177505,3.6932304555801,3.52680750279505,3.61971818638246,3.50724916665867,3.46121421258398,3.581544075724,3.54110591053595,3.53893540877333,3.61462740204308,3.504417002555,3.49144267136595,3.62657931078201,3.73982650530652,3.76819491332553,3.52970852435316,3.43404102300156,3.46053289259923,3.62845866377211,3.64218169213078,3.63850252622617,3.59305492166988,3.5005853776377,3.53417368590695,3.42731116779988,3.68485239256598,3.67703459522409,3.65691962104328,3.52079937440518,3.45187047886432,3.51210043968966,3.58897242402682,3.55852479785641,3.66195477256849,3.49962906800074,3.47239678782552,3.56913863856444,3.5247657903867,3.65040843597675,3.57618349414562,3.56613321292951
"AT3G24750",3.24112018145692,3.23808215104645,3.25577111871233,3.33412487341242,3.1976955785437,3.20415010929549,3.32650858599039,3.21830535637846,3.16912809312535,3.22198531780225,3.17021351160044,3.21368166824409,3.20770079179071,3.20100803488412,3.21520331414859,3.30153643440983,3.22699551131955,3.2228138328345,3.28399731185674,3.20528615253968,3.21005371377137,3.23016919019618,3.20385578142062,3.27282496129816,3.19221310645057,3.23476954003063,3.18771549748668,3.25040530130368,3.20632439565797,3.2108439211839,3.25038104477337,3.35819931276352,3.21548757051709,3.22784425379741,3.33242151413581,3.21624686614342,3.20048709021835,3.173260180908,3.23270679951431,3.22615551956756,3.1987110130647,3.1987110130647,3.21153246698789,3.24334614433127,3.18822999404721,3.22743919943762,3.1873354437553,3.26733054024828,3.23500246733826,3.33592624092836,3.18063642292757,3.21737808076818,3.17158474864027,3.19436919499366,3.18746372308293,3.17134455593866,3.36890800303177,3.3182228280687,3.22235635350958,3.24164496426282,3.22847548061477,3.22870942625393,3.31077053798463,3.3466732850845,3.34529701280706,3.28982118878169,3.37242282698214,3.36022379306891,3.40903785697272,3.26453192726138,3.45567572675296,3.2970461123932,3.16035713045611,3.30244189050712,3.27310107389702,3.2816567117516,3.37755413291823,3.35329505810698,3.26226325961233,3.40536614858359,3.42084616278374,3.37256212763215,3.31996758353313,3.24325168693504,3.20408749137199,3.37638763415477,3.26655119358148,3.37867807846314,3.26709378328413,3.40634618487889,3.33552613136721,3.29281560799985,3.39892492579792,3.38226606411905,3.3922899426115,3.33316608660586,3.25720226057127,3.29803066535681,3.34308086913482,3.27935242812847,3.29997578581758,3.21547514517979,3.25234147556796,3.39057139263141,3.24469986186308,3.4102325455982,3.30775200235836,3.32852055294321
"AT3G21460",3.43209085719863,3.46189521096381,3.32066229620261,3.33299429629357,3.60742501062382,3.38805173735266,3.38244592109257,3.31984333769111,3.29204401960284,3.27389478982846,3.40276309991423,3.50528121145327,3.53884852074424,3.41192784758188,3.43207749080474,3.44543538088711,3.33157624514661,3.41190073842631,3.51591425571086,3.34410412770563,3.52807116457874,3.43632177446687,3.39610467439046,3.27087574551226,3.5112403072487,3.41581273953616,3.45165951419982,3.2486957338101,3.38667301492272,3.46704466469022,3.40322681358234,3.42516386041597,3.4230940541499,3.45354391754269,3.42740503956492,3.44998388702916,3.23489367044742,3.36102436569644,3.37781785308365,3.50318333736647,3.36308695250679,3.42387394020406,3.4507493755375,3.39554270378157,3.42157340909509,3.36755278904344,3.45295118884628,3.40457619045792,3.42502954752629,3.45953653809779,3.29330132029993,3.3828470597135,3.36688169655091,3.43334674560973,3.33761119880567,3.57456174039506,3.38122798967336,3.32429217673674,3.4867143730307,3.42513699883836,3.44137723892271,3.45160676821315,3.28908784697568,3.24538613310033,3.07726692969438,3.03538637331039,3.14989178814805,3.02996343703806,3.01151531832346,3.35090736678739,3.3891262269247,3.42634527496895,3.43430796382827,3.4594316186373,3.27478347206111,3.37741531346574,3.23042591897244,3.30066262063434,3.39406134233696,3.26880864324537,3.15265720733698,3.0151531968981,3.43770713692607,3.32781668363261,3.40498484349222,3.37143340541454,3.26215800301491,3.40920082732487,3.36016759584855,3.36242780660878,3.28909375061126,3.07219328587427,3.15300109314526,3.25624530396958,3.08423778606768,3.29144000796241,3.45860511113686,3.35720008486005,3.47091424609754,3.43949016414434,3.35038409009432,3.29400604824587,3.20247727755562,3.07801542026758,3.10760418388027,3.15439364116861,3.06292989220306,3.19127837892683
"AT4G23990",3.48176391873535,3.48212546407999,3.40548868953477,3.4655957889636,3.40914650591963,3.51893792953157,3.49939945933231,3.32432098310705,3.40920082732487,3.34333675182607,3.20902127225139,3.42533844848065,3.36805590363109,3.31279294282352,3.40975750383323,3.52930873009809,3.437014621985,3.45733162548501,3.49726745705213,3.283486231887,3.51437478862241,3.51250503052284,3.3368831957518,3.307378977239,3.4102325455982,3.37780397427672,3.34462968673882,3.44190836400359,3.49666686388829,3.46247118939265,3.46051978713801,3.54205989778489,3.44971983127015,3.49094230802487,3.45585980938618,3.41053106323797,3.34255474547732,3.34160154650826,3.24649321742412,3.40952671281098,3.45802758684403,3.37528970853542,3.3288795376821,3.54147766889319,3.44166938191405,3.57509445760318,3.40123451751481,3.44450805421715,3.44279756069372,3.41725844094604,3.41991636980051,3.43955665238275,3.32057421186856,3.43470828248142,3.31365363852313,3.41875665787643,3.52917127523131,3.55130682706206,3.41126352658338,3.47081015085216,3.43870537143629,3.54740047164414,3.50582742943105,3.45638563037859,3.62864529810307,3.59521719360418,3.60301501717203,3.56637680032112,3.51118969524936,3.46630082917934,3.45011589678713,3.51412226017071,3.43103453035161,3.54399071966485,3.535779259714,3.55332363672185,3.61119599188091,3.57330180812939,3.59081756331295,3.69156766364114,3.585755764866,3.61219913789907,3.51394546395039,3.41608307420836,3.38991092507167,3.55363082971865,3.5137054915636,3.58700487235718,3.52018335113765,3.44326184859253,3.58710091276801,3.54088280953088,3.65186683476524,3.63720448190229,3.62128999253892,3.46422389031702,3.457948815616,3.51728829311125,3.49872317707882,3.46697943130424,3.48355784224531,3.50324695414937,3.53883610774147,3.43035218678039,3.38741768867495,3.59586166415425,3.48920893979866,3.48869494900609
"AT4G39800",3.82646713479231,3.8295248661977,3.92112208765985,3.8872913012234,3.82389199259756,3.83364912759498,3.86481014556734,3.8461924097082,3.80500347486387,3.85075942548091,3.74424722404665,3.85022935197613,3.83368960242728,3.75171007662244,3.77550361778798,3.88832438042321,3.8700095509354,3.85511265478514,3.84324020233431,3.80900277493909,3.809579079069,3.87425597676861,3.82837770676156,3.86379972307727,3.76445231912134,3.81239553875813,3.73780571936481,3.84315978567115,3.85641805834061,3.82095500019441,3.81658946735705,3.89605867462421,3.79674309596825,3.86932856653151,3.85721467082243,3.84425507736705,3.86672008924145,3.78159052626667,3.78143315794817,3.8196579660733,3.84900844212823,3.88673547149767,3.72701644544101,3.81889145303248,3.87463960816493,3.77834526843196,3.8819973599921,3.81114217366931,3.89368255834671,3.88390424478572,3.82510379805136,3.86827191110476,3.80595276571734,3.87567195516624,3.79457182495151,3.82673151364181,3.89533170763367,3.90265247119608,3.87948032756929,3.87176481056067,3.89296410404624,3.89508930387733,3.91038729462678,3.90089578231823,3.93501649889153,3.93985656120167,3.95484770300517,3.93474293692832,3.95359118235014,3.84751592804045,3.96417680425325,3.92298749827047,3.76047645653995,3.95209123289755,3.87443305008927,3.93895381298636,3.89081631768988,3.92702412735025,3.86820275713575,3.96258603835688,3.97215039282516,3.9583137447431,3.85937327003899,3.83544915949225,3.92553426425427,3.85246833596492,3.92427094605723,3.93403520844846,3.91924472601639,3.97092725935266,3.97526332167849,3.89047587704502,3.97715167824085,3.98375976730265,3.91485150324641,3.88104786751137,3.85630848971744,3.90304791376411,3.93380866199012,3.90837100270482,3.99256904958712,3.88436347620743,3.96431545071895,3.98959318493877,3.88563292996378,3.98819385977822,3.89477896762555,3.89763735416549
"AT3G51240",3.53153118109735,3.6895116348562,3.68099940717571,3.77088189103683,3.68842656946867,3.68479630044188,3.78423175063498,3.55696886903699,3.55071600756074,3.57471915459001,3.37787336697625,3.63734361395543,3.5878210121312,3.53510737647353,3.55151601762801,3.65911395613198,3.67739548326346,3.64212391615349,3.7407117333991,3.50693193604357,3.622227568553,3.71054748285468,3.49077548167292,3.62831867217772,3.58415677103619,3.74772037348274,3.46696638427308,3.63091796589115,3.75575285960672,3.68475142517232,3.62518864859891,3.67178022821116,3.60452209543972,3.76464339471549,3.72545760580597,3.66563153277683,3.51484184976136,3.5703171968938,3.48779502425059,3.44831952830666,3.51421065015692,3.54457193545075,3.55289345660687,3.70418585737399,3.62720992567648,3.59751925600034,3.67469791741737,3.72785512349724,3.69966267312664,3.76666936162338,3.53833950003256,3.67364687225455,3.55413448467556,3.60195793670636,3.54023810164801,3.47194178355115,3.69160116158528,3.79024031093313,3.58018167197222,3.64605894532022,3.71365182956794,3.71730902021126,3.7637727342044,3.63747113988476,3.87272043024295,3.73718919456896,3.82993072183964,3.78560286025582,3.86774823428474,3.67172362552045,3.86762963955194,3.72727790389102,3.57123993120149,3.67754206824662,3.75814324788933,3.73619354577797,3.72171169125454,3.67589494986338,3.780184093974,3.77645145671073,3.86702663221154,3.90331790982909,3.67577077569124,3.65946793708479,3.71054748285468,3.79799865563845,3.84092643330315,3.79794679464519,3.76691313440974,3.68472898701409,3.74870810165755,3.70240266691544,3.83652002263075,3.89385726341505,3.82484930151688,3.7087280073209,3.61394412929406,3.6838087219258,3.76667996129674,3.72187571029096,3.87702763160397,3.61559285651096,3.63643901567511,3.86393845042397,3.64449083598079,3.81389403761563,3.80207945155711,3.79152237769619
"AT4G04760",3.25925289940015,3.20731815734932,3.17928491478382,3.21664110745848,3.19066226452512,3.21394134755213,3.21761693448212,3.18737028618245,3.19038887822814,3.1694648686542,3.16009407976778,3.27874456487661,3.19717815518777,3.19312829984594,3.14797903989116,3.25256401451946,3.22179976415851,3.23803016324818,3.25339331313125,3.20119000735975,3.25709814307441,3.20902283238805,3.22349205712224,3.26066855109146,3.19036043043537,3.2229127282122,3.13165697532896,3.27461502234553,3.29488243187578,3.29804093286071,3.22322173258082,3.28334991331187,3.23399999964308,3.23616500905051,3.29106716237601,3.27934648449557,3.24729866509833,3.16728566270866,3.11614680543888,3.18173229998744,3.18252863450075,3.23069797086809,3.22566671214747,3.22972326518055,3.1806793829865,3.22025100696081,3.27658450507913,3.26109297586306,3.21006618588886,3.20745560507309,3.21113215342045,3.26279694273321,3.1390978042047,3.20295207019889,3.14045965732875,3.32594760943238,3.23484310008538,3.23928804791687,3.31174577240878,3.25047958439084,3.24089281801542,3.22015966966457,3.31302376996568,3.27567458661256,3.33511161516605,3.31853666383135,3.46496879716616,3.34626195980498,3.38799661374571,3.20359584624239,3.28516248961586,3.21658058134366,3.22231616258314,3.25365955610638,3.2900940679207,3.25568653426201,3.34612009630572,3.2789809040042,3.27179018843898,3.31024558608588,3.40104333078767,3.44180215462887,3.2504022692597,3.20812547526806,3.25035375568928,3.25617433711304,3.26624383540595,3.27546005415175,3.23774419686604,3.246003650288,3.23112976712102,3.26072575036149,3.32101313615886,3.38406362564699,3.32669552971359,3.22228679158267,3.21879666388818,3.22869557526607,3.25676008664587,3.21357591716929,3.20479804521847,3.2541011690533,3.2576895512818,3.30630599245221,3.25693667064459,3.34117453678488,3.356284691534,3.35119014004967
"AT2G21940",3.32393204856882,3.38891965645539,3.35442394960681,3.36932688376277,3.30499721236235,3.33067312270916,3.37279890787312,3.36380185540265,3.32479620519454,3.35428288646776,3.36296075638983,3.40476690961225,3.32417694550338,3.34252630089405,3.31936937157593,3.37659600669184,3.36259612781001,3.37362037324574,3.370178233036,3.33326628817543,3.31874488583087,3.39703624087218,3.32434978890219,3.36913142122318,3.36210513607109,3.36207707435258,3.34116030095055,3.40234017221771,3.36749687659065,3.36098224136863,3.37469175209693,3.34908214639109,3.32966898982121,3.35562242973081,3.38645229701046,3.34932281145585,3.34444505267823,3.33849572765478,3.32568862358611,3.34175808507872,3.24882170719751,3.33250744595804,3.36147361534545,3.30245066436107,3.37330019660839,3.33505443116981,3.33993549339106,3.36744096197086,3.35443805516214,3.42146569203038,3.34184346259505,3.36102436569644,3.34232717310665,3.35658049751,3.31761955103904,3.29016191093822,3.3818509239686,3.38516870515518,3.33399611819645,3.34930865579861,3.32201465399307,3.35298445802064,3.36723126284393,3.42627817505866,3.39930783568438,3.40705357506134,3.4176365163017,3.4475659728857,3.43930398077367,3.34657401040887,3.4103003959404,3.4075159119463,3.32146635859253,3.36211916672566,3.38240441762724,3.39054387918567,3.41080238932033,3.41673167082091,3.42905350476663,3.43782696154275,3.49667964506986,3.46840085081114,3.37075016921417,3.38671439577224,3.3741492051032,3.37642931106992,3.36227349492074,3.36703551615501,3.38631433116571,3.38747283440593,3.42847742617198,3.3627504049947,3.44230657953536,3.41725844094604,3.43682811884455,3.37648487841734,3.32995595625429,3.39662532980761,3.37716540478531,3.38548625891334,3.39352603222836,3.39906169099571,3.40148029179835,3.42088657497553,3.4103003959404,3.42069797506143,3.42606343437139,3.43142238575636
"AT5G44670",3.22201469494083,3.30586694664178,3.27855576303988,3.32778794697735,3.20186906401356,3.25817667745855,3.34542476344414,3.19372917143949,3.21873622814087,3.22785195334917,3.12101540096137,3.25057508559746,3.1923109651865,3.18824898733133,3.2542221353145,3.30687028366618,3.30362441730801,3.31155252198669,3.30071972010698,3.23508367657086,3.21398177246127,3.31764270301366,3.23546667736446,3.28575730009488,3.17645841789892,3.21738583638005,3.17419226757278,3.2602575528098,3.26615986276008,3.26047134674774,3.24299570677414,3.42158687316271,3.24017386964587,3.27507262305684,3.32040669239423,3.24295151512541,3.25689139475663,3.21057121605781,3.18964114708511,3.302283952011,3.22213374353624,3.20030659864495,3.18441043265675,3.24845893478178,3.27381275296608,3.18321494145751,3.26790129443561,3.30876276526264,3.23880519881429,3.40482139616868,3.16420541533944,3.35871976298842,3.19194632876568,3.27512031249893,3.20261518722983,3.26715672247111,3.34487109563155,3.36413815775352,3.28943464459032,3.30858221980862,3.29699180303626,3.29766832235972,3.34993137336011,3.3559606439544,3.32527127079596,3.31897909966398,3.37581792894998,3.4240621254159,3.4763946497286,3.22851703951898,3.50155379186496,3.32945372753113,3.24555650907121,3.44205438912805,3.2625925128092,3.28659731100837,3.33895204657713,3.36402606568017,3.27049455649328,3.45526803160157,3.47057590908498,3.41677219842908,3.30373837980188,3.27971494343865,3.36982938015393,3.35350679256013,3.35435341976139,3.37847000645038,3.33471127958565,3.38672818912499,3.387169506797,3.25129947617969,3.47595387089452,3.43923748088931,3.38980081774267,3.28481170282399,3.25938398083165,3.30118960685976,3.3528008901696,3.35505856310222,3.39108029675679,3.30547446370585,3.34103217211989,3.43975609871484,3.2301891767108,3.4530434070837,3.33452537172602,3.39866503619777
"AT4G39210",3.67908594360712,3.83117801307974,3.72015805318685,3.87245449658023,3.62150100027265,3.70121634485929,3.82057724447148,3.71158300747396,3.67244797230445,3.73468794577133,3.6934312000918,3.7151026360576,3.66187498662986,3.60822968319059,3.68443725919546,3.74398882319085,3.74080885950851,3.67586108524,3.72116482641967,3.62967135557318,3.71398168645049,3.72384248562176,3.63158160853238,3.79474855765427,3.68586167805021,3.73080296309632,3.64240121974536,3.74651700834442,3.74532339638086,3.76488751004181,3.71973105674985,3.76771835168512,3.70758000627902,3.74891200477489,3.7841479765163,3.72590471809824,3.74020441300974,3.66016422675215,3.64197368778318,3.71755031024451,3.74312715259193,3.6608715868123,3.66755155906249,3.73456873045059,3.69189144452501,3.70897073667983,3.65481358006851,3.74676420988223,3.71172615983913,3.84838758356007,3.71263979793085,3.80048579348687,3.63412855752504,3.6668133897841,3.68144926531496,3.6477404619556,3.83282926783151,3.80567423424105,3.67010384785113,3.75157083740282,3.7544385938725,3.69247183524077,3.79752146416579,3.80885866292872,3.80334071136506,3.84552015904845,3.85960187247169,3.86523589603116,3.93684520111569,3.78430504899856,3.88399219403418,3.79015688500281,3.60254002065248,3.83953638861154,3.81990316425945,3.82129183403113,3.85890601326589,3.78149610733547,3.84065457340247,3.84204354165248,3.90954271528122,3.94154769307515,3.74631276642546,3.77276191324585,3.76168951179364,3.82878388520264,3.74992036485909,3.83784235059822,3.78862307415799,3.8482473527045,3.8633041593428,3.79565267449638,3.86222324000382,3.91440187629087,3.91703068580328,3.78102391996674,3.68544683504029,3.81081324183002,3.83456964921127,3.79149112132661,3.80165533788913,3.73869218788589,3.72697286442553,3.96098425250027,3.76665876187215,3.937843410518,3.83871986860923,3.85404553203457
"AT5G66420",3.66948037187743,3.76115759558456,3.73467710842197,3.7369619874241,3.71274983576514,3.74255601227212,3.75369010284334,3.71403665526599,3.68935507786467,3.75553923935611,3.64457158911063,3.74134832996699,3.6716670206089,3.68747506761678,3.70780084666687,3.76456909054708,3.71796698890936,3.73447118331483,3.78141217420869,3.71037114929714,3.6586456543376,3.7504564395975,3.71324490218431,3.71422353357419,3.70968765312004,3.64955798002833,3.69436763865769,3.7491695254219,3.67588366174391,3.70681784733976,3.70387589557646,3.7276808928564,3.70050630252951,3.72277201823915,3.7774091944562,3.74964152725378,3.79309474076833,3.71422353357419,3.67366948343465,3.68356172163026,3.64389081404022,3.73532720533315,3.72105542857309,3.67828603926539,3.75538968635812,3.70220316695556,3.73594452617937,3.7071050849416,3.73417850232769,3.75215983458842,3.72156952633789,3.75863364139636,3.6715877700014,3.77485029964155,3.64005401056142,3.71475105934309,3.75782333620773,3.75498367862701,3.76350718437522,3.73171546309613,3.7261772795547,3.73519720938416,3.74868663649499,3.78029959904126,3.85506280681245,3.7651315840689,3.79532019164392,3.77734606648713,3.78168493901893,3.6996959836412,3.76501485816423,3.79848605787156,3.69621643405639,3.76827961891674,3.71830682186701,3.7492338984019,3.745710621988,3.78316326606162,3.79173073618948,3.76977173924945,3.82940308723778,3.82825583092645,3.73554383922161,3.76877716385166,3.79206404720049,3.7458396740976,3.75055291189958,3.7192382114634,3.75534695408248,3.76558778564685,3.80046508504469,3.79092839084601,3.78580161532378,3.77598814659443,3.81883011439226,3.71285986520722,3.71263979793085,3.78677407424712,3.71357485210895,3.74905150083135,3.77437593175483,3.77105098204414,3.74235120878573,3.79938783623672,3.8072415629938,3.80594245069562,3.8036300253223,3.77641987211068
